file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,14,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,4,4
projects/index.html,15,html,18b6d580,imdelacruz03,2026-04-30,15:14:01,-07:00,2026-04-30T15:14:01-07:00,4,102
projects/index.html,16,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,37
projects/index.html,17,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,18,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,19,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,20,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,227
projects/index.html,21,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,22,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,23,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,24,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,25,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,223
projects/index.html,26,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,27,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,28,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,29,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,30,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,245
projects/index.html,31,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,32,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,33,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,34,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,35,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,230
projects/index.html,36,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,37,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,38,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,39,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,40,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,214
projects/index.html,41,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,42,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,43,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,44,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,45,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,226
projects/index.html,46,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,47,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,48,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,49,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,50,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,240
projects/index.html,51,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,52,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,53,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,54,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,55,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,265
projects/index.html,56,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,57,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,58,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,16
projects/index.html,59,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,60,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,240
projects/index.html,61,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,62,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,63,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,17
projects/index.html,64,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,65,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,226
projects/index.html,66,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,67,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,68,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,17
projects/index.html,69,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,70,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,214
projects/index.html,71,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,72,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
projects/index.html,73,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,8,17
projects/index.html,74,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,70
projects/index.html,75,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,215
projects/index.html,76,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
projects/index.html,77,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,4
projects/index.html,78,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,2,5
projects/index.html,79,html,98718f1e,imdelacruz03,2026-04-17,21:25:50,-07:00,2026-04-17T21:25:50-07:00,2,48
projects/index.html,80,html,c49a1a07,imdelacruz03,2026-04-29,14:54:11,-07:00,2026-04-29T14:54:11-07:00,2,46
projects/index.html,81,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,0,5
projects/index.html,82,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,0,5
meta/index.html,1,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,0,13
meta/index.html,2,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,0,14
meta/index.html,3,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,0,4
meta/index.html,4,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,2,20
meta/index.html,5,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,2,68
meta/index.html,6,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,2,59
meta/index.html,7,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,2,41
meta/index.html,8,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,0,5
meta/index.html,9,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,0,4
meta/index.html,10,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,2,4
meta/index.html,11,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,4,24
meta/index.html,12,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,4,34
meta/index.html,13,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,2,5
meta/index.html,14,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,2,48
meta/index.html,15,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,0,5
meta/index.html,16,html,00000000,Not Committed Yet,2026-05-09,19:26:15,-07:00,2026-05-09T19:26:15-07:00,0,5
cv/index.html,1,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,13
cv/index.html,2,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,14
cv/index.html,3,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,4
cv/index.html,4,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,2,20
cv/index.html,5,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,2,68
cv/index.html,6,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,2,36
cv/index.html,7,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,2,41
cv/index.html,8,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,5
cv/index.html,9,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,4
cv/index.html,10,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,2,4
cv/index.html,11,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,25
cv/index.html,12,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,62
cv/index.html,13,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,47
cv/index.html,14,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,0
cv/index.html,15,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,7
cv/index.html,16,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,16
cv/index.html,17,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
cv/index.html,18,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,6
cv/index.html,19,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,24
cv/index.html,20,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,62
cv/index.html,21,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,7
cv/index.html,22,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,55
cv/index.html,23,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,2
cv/index.html,24,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,73
cv/index.html,25,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,78
cv/index.html,26,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,3
cv/index.html,27,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
cv/index.html,28,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
cv/index.html,29,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,6
cv/index.html,30,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,44
cv/index.html,31,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,46
cv/index.html,32,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,7
cv/index.html,33,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,91
cv/index.html,34,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,2
cv/index.html,35,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,48
cv/index.html,36,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,3
cv/index.html,37,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
cv/index.html,38,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,8
cv/index.html,39,html,a1958968,imdelacruz03,2026-04-04,15:36:18,-07:00,2026-04-04T15:36:18-07:00,0,0
cv/index.html,40,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,7
cv/index.html,41,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,22
cv/index.html,42,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
cv/index.html,43,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,6
cv/index.html,44,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,30
cv/index.html,45,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,17
cv/index.html,46,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,7
cv/index.html,47,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,89
cv/index.html,48,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,2
cv/index.html,49,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,112
cv/index.html,50,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,88
cv/index.html,51,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,134
cv/index.html,52,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,3
cv/index.html,53,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
cv/index.html,54,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
cv/index.html,55,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,6
cv/index.html,56,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,45
cv/index.html,57,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,21
cv/index.html,58,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,7
cv/index.html,59,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,94
cv/index.html,60,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,2
cv/index.html,61,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,98
cv/index.html,62,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,73
cv/index.html,63,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,91
cv/index.html,64,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,3
cv/index.html,65,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
cv/index.html,66,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
cv/index.html,67,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,6
cv/index.html,68,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,52
cv/index.html,69,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,16
cv/index.html,70,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,7
cv/index.html,71,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,94
cv/index.html,72,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,2
cv/index.html,73,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,91
cv/index.html,74,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,94
cv/index.html,75,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,72
cv/index.html,76,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,3
cv/index.html,77,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
cv/index.html,78,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,8
cv/index.html,79,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,0
cv/index.html,80,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,7
cv/index.html,81,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,28
cv/index.html,82,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
cv/index.html,83,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,6
cv/index.html,84,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,44
cv/index.html,85,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,30
cv/index.html,86,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,7
cv/index.html,87,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,89
cv/index.html,88,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,2
cv/index.html,89,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,96
cv/index.html,90,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,96
cv/index.html,91,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,79
cv/index.html,92,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,3
cv/index.html,93,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
cv/index.html,94,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,7
cv/index.html,95,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,6
cv/index.html,96,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,41
cv/index.html,97,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,21
cv/index.html,98,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,7
cv/index.html,99,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,95
cv/index.html,100,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,2
cv/index.html,101,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,62
cv/index.html,102,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,10,86
cv/index.html,103,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,3
cv/index.html,104,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,8
cv/index.html,105,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,8
cv/index.html,106,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,0
cv/index.html,107,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,7
cv/index.html,108,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,13
cv/index.html,109,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,60
cv/index.html,110,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,8
cv/index.html,111,html,a1958968,imdelacruz03,2026-04-04,15:36:18,-07:00,2026-04-04T15:36:18-07:00,0,0
cv/index.html,112,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,7
cv/index.html,113,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,13
cv/index.html,114,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,2
cv/index.html,115,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,133
cv/index.html,116,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,8,104
cv/index.html,117,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,6,3
cv/index.html,118,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,8
cv/index.html,119,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,2,5
cv/index.html,120,html,98718f1e,imdelacruz03,2026-04-17,21:25:50,-07:00,2026-04-17T21:25:50-07:00,2,48
cv/index.html,121,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,5
cv/index.html,122,html,acc8e104,imdelacruz03,2026-04-04,15:12:34,-07:00,2026-04-04T15:12:34-07:00,0,5
contact/index.html,1,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,0,13
contact/index.html,2,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,0,14
contact/index.html,3,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,0,4
contact/index.html,4,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,2,20
contact/index.html,5,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,2,68
contact/index.html,6,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,2,41
contact/index.html,7,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,2,41
contact/index.html,8,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,0,5
contact/index.html,9,html,67d4a05a,imdelacruz03,2026-04-04,14:55:42,-07:00,2026-04-04T14:55:42-07:00,0,4
contact/index.html,10,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,2,4
contact/index.html,11,html,04004c7d,imdelacruz03,2026-04-25,17:31:44,-07:00,2026-04-25T17:31:44-07:00,4,17
